Skewness,Kurtosis,Contrast1,Contrast2,Contrast3,Contrast4,Contrast5,Contrast6,Contrast7,Contrast8,Contrast9,Contrast10,Contrast11,Contrast12,Dissimilarity1,Dissimilarity2,Dissimilarity3,Dissimilarity4,Dissimilarity5,Dissimilarity6,Dissimilarity7,Dissimilarity8,Dissimilarity9,Dissimilarity10,Dissimilarity11,Dissimilarity12,Homogeneity1,Homogeneity2,Homogeneity3,Homogeneity4,Homogeneity5,Homogeneity6,Homogeneity7,Homogeneity8,Homogeneity9,Homogeneity10,Homogeneity11,Homogeneity12,Energy1,Energy2,Energy3,Energy4,Energy5,Energy6,Energy7,Energy8,Energy9,Energy10,Energy11,Energy12,Correlation1,Correlation2,Correlation3,Correlation4,Correlation5,Correlation6,Correlation7,Correlation8,Correlation9,Correlation10,Correlation11,Correlation12,Class
"0,72","-1,49","4751,8269","3933,7158","5226,7142","4408,4746","5266,3477","3933,7158","6013,2837","4408,4746","6880,9524","6639,1366","8141,0885","7725,2223","18,6346","15,4263","20,4969","17,2881","20,6523","15,4263","23,5815","17,2881","26,9841","26,0358","31,9258","30,295","0,9269","0,9395","0,9196","0,9322","0,919","0,9395","0,9075","0,9322","0,8942","0,8979","0,8748","0,8812","0,703","0,7151","0,6993","0,7107","0,7015","0,7151","0,6966","0,7107","0,6897","0,6988","0,6824","0,6894","0,8332","0,8599","0,8161","0,843","0,8131","0,8599","0,7853","0,843","0,7537","0,7569","0,7053","0,7171",o
"1,08","-0,83","4532,3548","3379,8071","4043,7422","2674,8166","4376,6827","3379,8071","3674,4286","2674,8166","5512,7578","5848,8095","4719,5565","4386,6071","17,7739","13,2541","15,8578","10,4895","17,1635","13,2541","14,4095","10,4895","21,6187","22,9365","18,5081","17,2024","0,9303","0,948","0,9378","0,9589","0,9327","0,948","0,9435","0,9589","0,9152","0,9101","0,9274","0,9325","0,7472","0,7629","0,75","0,7693","0,7539","0,7629","0,7583","0,7693","0,7487","0,7523","0,7535","0,7648","0,815","0,859","0,836","0,8884","0,8175","0,859","0,848","0,8884","0,7657","0,7446","0,8011","0,8085",o
"1,34","-0,21","7163,0967","5481,7587","6228,0438","3888,5382","6844,7368","5481,7587","5669,5351","3888,5382","9126,3158","9936,7208","7033,428","6164,7078","28,0906","21,4971","24,4237","15,2492","26,8421","21,4971","22,2335","15,2492","35,7895","38,9675","27,5821","24,1753","0,8898","0,9157","0,9042","0,9402","0,8947","0,9157","0,9128","0,9402","0,8597","0,8472","0,8918","0,9052","0,7534","0,7726","0,7588","0,7859","0,7617","0,7726","0,7677","0,7859","0,7473","0,7492","0,7602","0,7771","0,6705","0,7413","0,7163","0,8166","0,6767","0,7413","0,7366","0,8166","0,5625","0,5058","0,6679","0,6944",o
"1,18","-0,62","7361,3208","5403,5227","8301,0638","5351,3147","6955,7993","5403,5227","8010,3261","5351,3147","8792,1875","9215,4996","11131,8519","9487,3432","28,8679","21,1903","32,5532","20,9855","27,2776","21,1903","31,413","20,9855","34,4792","36,1392","43,6543","37,2053","0,8868","0,9169","0,8723","0,9177","0,893","0,9169","0,8768","0,9177","0,8648","0,8583","0,8288","0,8541","0,7306","0,75","0,7221","0,7505","0,7373","0,75","0,727","0,7505","0,7256","0,7254","0,7055","0,7234","0,6905","0,77","0,6523","0,7722","0,7035","0,77","0,6611","0,7722","0,6208","0,5975","0,525","0,5856",o
"1,31","-0,29","6637,9688","5014,6398","5913,8074","4188,0508","6335,7692","5014,6398","5742,3255","4188,0508","8185,1645","8164,0584","7150,8023","6755,4708","26,0312","19,6653","23,1914","16,4237","24,8462","19,6653","22,5189","16,4237","32,0987","32,0159","28,0424","26,492","0,8979","0,9229","0,9091","0,9356","0,9026","0,9229","0,9117","0,9356","0,8741","0,8744","0,89","0,8961","0,7563","0,7751","0,7581","0,7821","0,7658","0,7751","0,7642","0,7821","0,7562","0,7627","0,7566","0,7731","0,6965","0,7649","0,7346","0,8037","0,7007","0,7649","0,7368","0,8037","0,6044","0,593","0,6664","0,6641",o
"1,28","-0,37","6841,7109","5294,4332","6046,1842","4095,1417","6284,1765","5294,4332","5776,7746","4095,1417","8181,151","9228,172","6886,7386","5836,3604","26,8302","20,7625","23,7105","16,0594","24,6438","20,7625","22,654","16,0594","32,0829","36,1889","27,0068","22,8877","0,8948","0,9186","0,907","0,937","0,9034","0,9186","0,9112","0,937","0,8742","0,8581","0,8941","0,9102","0,7464","0,7654","0,7545","0,7755","0,7524","0,7654","0,7613","0,7755","0,7378","0,7406","0,7561","0,7667","0,6983","0,7601","0,7315","0,8146","0,7211","0,7601","0,7383","0,8146","0,6361","0,5695","0,6826","0,7284",o
"1,09","-0,81","6922,0161","5543,1148","4745,3464","5400,9836","7739,3493","5543,1148","5139,0726","5400,9836","10412,9896","8931,5948","5795,0109","8109,4397","27,1452","21,7377","18,6092","21,1803","30,3504","21,7377","20,1532","21,1803","40,8353","35,0259","22,7255","31,8017","0,8936","0,9148","0,927","0,9169","0,881","0,9148","0,921","0,9169","0,8399","0,8626","0,9109","0,8753","0,7354","0,7523","0,7444","0,7535","0,7407","0,7523","0,7451","0,7535","0,7313","0,7423","0,7426","0,7485","0,7076","0,7606","0,8071","0,7667","0,6566","0,7606","0,7876","0,7667","0,5158","0,5844","0,7574","0,6227",o
"0,47","-1,78","7316,0714","5976,1071","6744,4535",5202,"8240,8537","5976,1071","7375,878",5202,"11315,625","10875,2613","9514,3169","8868,5167","28,6905","23,4357","26,4488","20,4","32,3171","23,4357","28,925","20,4","44,375","42,6481","37,311","34,7785","0,8875","0,9081","0,8963","0,92","0,8733","0,9081","0,8866","0,92","0,826","0,8328","0,8537","0,8636","0,6561","0,6712","0,6608","0,6784","0,6501","0,6712","0,6575","0,6784","0,6261","0,634","0,641","0,6503","0,7605","0,8028","0,7795","0,8284","0,7284","0,8028","0,7572","0,8284","0,6252","0,6354","0,6848","0,7031",o
1,-1,"6747,1166","4511,8272","5765,7635","4101,6611","6226,9703","4511,8272","5649,6241","4101,6611","8619,133","6787,6974","6745,7908","7072,8947","26,4593","17,6934","22,6108","16,0849","24,4195","17,6934","22,1554","16,0849","33,8005","26,6184","26,4541","27,7368","0,8962","0,9306","0,9113","0,9369","0,9042","0,9306","0,9131","0,9369","0,8675","0,8956","0,8963","0,8912","0,7181","0,7431","0,7255","0,7469","0,7281","0,7431","0,7316","0,7469","0,7132","0,7345","0,7268","0,7328","0,7348","0,819","0,7743","0,8353","0,7502","0,819","0,7746","0,8353","0,6479","0,7156","0,7261","0,7029",o
"1,2","-0,55","5147,9466","4306,5091","5300,9511","4240,7609","5105,8131","4306,5091","5550,1136","4240,7609","6310,1583","7362,619","6784,6333","6124,0476","20,188","16,8883","20,788","16,6304","20,0228","16,8883","21,7652","16,6304","24,7457","28,873","26,6064","24,0159","0,9208","0,9338","0,9185","0,9348","0,9215","0,9338","0,9146","0,9348","0,903","0,8868","0,8957","0,9058","0,7565","0,7734","0,7563","0,774","0,7629","0,7734","0,763","0,774","0,7581","0,7642","0,7599","0,7741","0,7769","0,8052","0,7691","0,8082","0,7728","0,8052","0,7488","0,8082","0,7126","0,6411","0,6829","0,7015",o
"1,2","-0,55","5275,1487","4140,5731","5242,8166","3708,5133","5112,7076","4140,5731","5046,286","3708,5133","6454,5519","7401,2195","6428,608","4908,9721","20,6869","16,2375","20,5601","14,5432","20,0498","16,2375","19,7894","14,5432","25,312","29,0244","25,2102","19,2509","0,9189","0,9363","0,9194","0,943","0,9214","0,9363","0,9224","0,943","0,9007","0,8862","0,9011","0,9245","0,7555","0,7735","0,7555","0,7773","0,7638","0,7735","0,7641","0,7773","0,7581","0,7612","0,7587","0,7813","0,7712","0,8138","0,7729","0,8333","0,7716","0,8138","0,7747","0,8333","0,7045","0,644","0,7052","0,7639",o
"1,03","-0,94","6222,0687","4346,9093","5816,1896","3126,2019","5506,0285","4346,9093","5218,6047","3126,2019","7023,9269","7774,3902","6623,4767","5286,5854","24,4003","17,0467","22,8086","12,2596","21,5923","17,0467","20,4651","12,2596","27,5448","30,4878","25,9744","20,7317","0,9043","0,9332","0,9106","0,9519","0,9153","0,9332","0,9197","0,9519","0,892","0,8804","0,8981","0,9187","0,7254","0,7467","0,7284","0,7576","0,7357","0,7467","0,7382","0,7576","0,7263","0,7272","0,7304","0,7473","0,7529","0,8241","0,7695","0,8736","0,7779","0,8241","0,7895","0,8736","0,7129","0,6732","0,7284","0,7784",o
"1,17","-0,63","5731,3702","4647,1768","5257,3404","4505,2782","6238,6924","4647,1768","5300,9511","4505,2782","7981,6723","8146,7248","6791,5","6807,5372","22,476","18,2242","20,617","17,6678","24,4655","18,2242","20,788","17,6678","31,3007","31,9479","26,6333","26,6962","0,9119","0,9285","0,9192","0,9307","0,9041","0,9285","0,9185","0,9307","0,8773","0,8747","0,8956","0,8953","0,7501","0,7679","0,752","0,7691","0,7557","0,7679","0,7588","0,7691","0,7487","0,758","0,7526","0,7684","0,7531","0,7922","0,7756","0,7986","0,7196","0,7922","0,7666","0,7986","0,6301","0,6033","0,6929","0,6685",o
"1,11","-0,77","8088,8587","6663,0556","8006,0811","5258,1944","7875,6988","6663,0556","7868,5043","5258,1944","9687,2283","11653,8312","10217,6304","8107,013","31,721","26,1296","31,3964","20,6204","30,8851","26,1296","30,8569","20,6204","37,9891","45,7013","40,0691","31,7922","0,8756","0,8975","0,8769","0,9191","0,8789","0,8975","0,879","0,9191","0,851","0,8208","0,8429","0,8753","0,7218","0,7383","0,7185","0,7499","0,7298","0,7383","0,7234","0,7499","0,7205","0,7113","0,7081","0,7365","0,6639","0,7177","0,6723","0,7774","0,6645","0,7177","0,6733","0,7774","0,5792","0,4835","0,5709","0,6421",o
"1,38","-0,08","8164,7382","5309,6895","7791,3494","4860,9833","7337,8906","5309,6895","7067,9348","4860,9833","9676,3393","8991,9837","8898,1579","8285,1902","32,0186","20,8223","30,5543","19,0627","28,776","20,8223","27,7174","19,0627","37,9464","35,2627","34,8947","32,4909","0,8744","0,9183","0,8802","0,9252","0,8872","0,9183","0,8913","0,9252","0,8512","0,8617","0,8632","0,8726","0,7497","0,7782","0,7515","0,7819","0,7615","0,7782","0,7621","0,7819","0,7487","0,7605","0,7524","0,7658","0,6174","0,7444","0,6367","0,766","0,6473","0,7444","0,6628","0,766","0,5242","0,5427","0,5666","0,5787",o
"1,18","-0,6","6246,2438","4260,4995","6228,7105","4213,9366","5862,5269","4260,4995","5829,0268","4213,9366","7561,6012","7354,0179","7850,2909","7160,4911","24,4951","16,7078","24,4263","16,5252","22,9903","16,7078","22,8589","16,5252","29,6533","28,8393","30,7855","28,0804","0,9039","0,9345","0,9042","0,9352","0,9098","0,9345","0,9104","0,9352","0,8837","0,8869","0,8793","0,8899","0,7422","0,7635","0,7413","0,7639","0,75","0,7635","0,749","0,7639","0,7395","0,7472","0,7366","0,7488","0,7349","0,8158","0,7368","0,8179","0,7463","0,8158","0,7492","0,8179","0,6681","0,6687","0,6563","0,6774",o
"1,1","-0,78","7885,2155","5019,4737","6108,7436","6008,1579","8273,0975","5019,4737","6068,0012","6008,1579","10770,7666","8048,045","7055,4985","9929,9261","30,9224","19,6842","23,9559","23,5614","32,4435","19,6842","23,7961","23,5614","42,2383","31,561","27,6686","38,9409","0,8787","0,9228","0,9061","0,9076","0,8728","0,9228","0,9067","0,9076","0,8344","0,8762","0,8915","0,8473","0,7202","0,7495","0,7339","0,7411","0,723","0,7495","0,7391","0,7411","0,7115","0,7358","0,7349","0,7217","0,6764","0,7897","0,7503","0,7482","0,6526","0,7897","0,7472","0,7482","0,5341","0,6465","0,7012","0,5635",o
"0,92","-1,15","7586,6673","5410,2433","7152,75","5257,1232","7463,5613","5410,2433","7216,5","5257,1232","9919,5102","9429,6875","8765,37","9057,8125","29,7516","21,2166","28,05","20,6162","29,2689","21,2166","28,3","20,6162","38,9","36,9792","34,374","35,5208","0,8833","0,9168","0,89","0,9192","0,8852","0,9168","0,889","0,9192","0,8475","0,855","0,8652","0,8607","0,6997","0,7221","0,703","0,7234","0,7043","0,7221","0,7057","0,7234","0,6875","0,6956","0,6951","0,6985","0,7136","0,7932","0,7303","0,7991","0,7148","0,7932","0,7249","0,7991","0,6167","0,6302","0,6632","0,6448",o
"0,97","-1,06","9766,2069","6828,6442","8423,6932","5656,5635","8979,6429","6828,6442","8266,7442","5656,5635","12523,3333","11989,6595","9960,1786","8317,1512","38,2989","26,779","33,0341","22,1826","35,2143","26,779","32,4186","22,1826","49,1111","47,0183","39,0595","32,6163","0,8498","0,895","0,8705","0,913","0,8619","0,895","0,8729","0,913","0,8074","0,8156","0,8468","0,8721","0,6912","0,7208","0,6997","0,7306","0,7042","0,7208","0,7056","0,7306","0,6827","0,6938","0,6957","0,7206","0,6194","0,7283","0,6743","0,7751","0,6414","0,7283","0,6749","0,7751","0,4911","0,4993","0,6034","0,6535",o
"0,6","-1,64","7684,4595","4920,8108","7084,3026","5623,7838",7225,"4920,8108","7019,3475","5623,7838","9799,2857","7188,1378","8342,023","10137,1173","30,1351","19,2973","27,7816","22,0541","28,3333","19,2973","27,5269","22,0541","38,4286","28,1888","32,7138","39,7534","0,8818","0,9243","0,8911","0,9135","0,8889","0,9243","0,8921","0,9135","0,8493","0,8895","0,8717","0,8441","0,6654","0,6942","0,6701","0,6879","0,673","0,6942","0,6739","0,6879","0,6543","0,6806","0,665","0,6569","0,7392","0,8311","0,76","0,8068","0,7522","0,8311","0,7599","0,8068","0,6605","0,7479","0,7123","0,6431",o
"0,96","-1,09","7692,6897","6195,2172","7016,7406","5600,4764","8290,4378","6195,2172","6798,0682","5600,4764","10424,6429","10173,2661","8589,1608","8600,0806","30,1674","24,295","27,5166","21,9627","32,5115","24,295","26,6591","21,9627","40,881","39,8952","33,683","33,7258","0,8817","0,9047","0,8921","0,9139","0,8725","0,9047","0,8955","0,9139","0,8397","0,8436","0,8679","0,8677","0,7059","0,7276","0,7135","0,7328","0,7081","0,7276","0,7223","0,7328","0,6975","0,7109","0,7137","0,7229","0,7023","0,7521","0,7266","0,7759","0,6709","0,7521","0,7282","0,7759","0,5769","0,5685","0,6487","0,6353",o
"0,8","-1,35","6669,2308","5223,615","6449,8482","4908,3968","6579,106","5223,615","6849,4802","4908,3968","8938,6218","7979,6932","8660,7372","8739,664","26,1538","20,4848","25,2935","19,2486","25,8004","20,4848","26,8607","19,2486","35,0534","31,2929","33,9637","34,2732","0,8974","0,9197","0,9008","0,9245","0,8988","0,9197","0,8947","0,9245","0,8625","0,8773","0,8668","0,8656","0,6972","0,7171","0,6994","0,7197","0,7045","0,7171","0,7022","0,7197","0,6914","0,708","0,6932","0,7009","0,7569","0,805","0,7647","0,8169","0,7548","0,805","0,7448","0,8169","0,6593","0,6862","0,6704","0,6575",o
"0,42","-1,83","7563,1915","5685,7609","7006,4745","4963,2609","7672,1954","5685,7609","6565,3261","4963,2609","10135,0198","9819,4318","8481,5217","8374,4318","29,6596","22,2971","27,4764","19,4638","30,087","22,2971","25,7464","19,4638","39,7452","38,5076","33,2609","32,8409","0,8837","0,9126","0,8923","0,9237","0,882","0,9126","0,899","0,9237","0,8441","0,849","0,8696","0,8712","0,6493","0,6701","0,6546","0,6769","0,6512","0,6701","0,6617","0,6769","0,6325","0,6401","0,6472","0,652","0,7555","0,8144","0,7733","0,838","0,75","0,8144","0,7858","0,838","0,6672","0,6732","0,7211","0,7216",o
"0,95","-1,1","5364,1377","5257,5515","6458,6301","4860,7551","5904,6258","5257,5515","7449,2241","4860,7551","7244,5648","8979,6429","10395,8464","8515,1786","21,0358","20,6178","25,328","19,0618","23,1554","20,6178","29,2126","19,0618","28,4101","35,2143","40,768","33,3929","0,9175","0,9191","0,9007","0,9252","0,9092","0,9191","0,8854","0,9252","0,8886","0,8619","0,8401","0,869","0,7227","0,7297","0,7147","0,7333","0,7215","0,7297","0,7127","0,7333","0,7129","0,7091","0,6963","0,7128","0,7948","0,7944","0,7515","0,8099","0,7712","0,7944","0,7067","0,8099","0,7164","0,6348","0,5802","0,6537",o
"0,81","-1,35","7761,2305","4582,879","8131,6544","6081,6822","7349,9003","4582,879","7616,0603","6081,6822","9423,913","6616,79","10616,3265","11489,1536","30,4362","17,9721","31,8888","23,8497","28,8231","17,9721","29,8669","23,8497","36,9565","25,9482","41,6327","45,0555","0,8806","0,9295","0,8749","0,9065","0,887","0,9295","0,8829","0,9065","0,8551","0,8982","0,8367","0,8233","0,6858","0,7156","0,6803","0,7023","0,693","0,7156","0,6861","0,7023","0,6787","0,7024","0,6625","0,6636","0,7189","0,8331","0,7077","0,7784","0,7306","0,8331","0,725","0,7784","0,6512","0,755","0,6154","0,5733",o
"1,28","-0,37","6079,9237","6565,024","9026,3814","7324,2445","6418,9655","6565,024","10133,1761","7324,2445","7533,931","9727,7778","12316,0559","12513,8889","23,8428","25,7452","35,3976","28,7225","25,1724","25,7452","39,7379","28,7225","29,5448","38,1481","48,2983","49,0741","0,9065","0,899","0,8612","0,8874","0,9013","0,899","0,8442","0,8874","0,8841","0,8504","0,8106","0,8076","0,7535","0,7627","0,7379","0,7569","0,7558","0,7627","0,7381","0,7569","0,7498","0,7526","0,7323","0,7346","0,7309","0,6918","0,5868","0,6557","0,7095","0,6918","0,5184","0,6557","0,6545","0,5116","0,3894","0,369",o
"1,33","-0,22","7208,98","3553,7602","6393,5516","5227,8455","6591,1705","3553,7602","6017,5876","5227,8455","9124,7203","5735,6958","7115,831","9355,0118","28,2705","13,9363","25,0728","20,5014","25,8477","13,9363","23,5984","20,5014","35,7832","22,4929","27,9052","36,6863","0,8891","0,9453","0,9017","0,9196","0,8986","0,9453","0,9075","0,9196","0,8597","0,9118","0,8906","0,8561","0,7512","0,7874","0,7575","0,7733","0,7616","0,7874","0,7659","0,7733","0,7462","0,7797","0,7616","0,7525","0,6712","0,8336","0,7087","0,755","0,6918","0,8336","0,7191","0,755","0,5649","0,717","0,6608","0,5367",o
"0,51","-1,74","6638,8102","5782,8557","7294,8743","5474,4368","6786,3393","5782,8557","7506,8262","5474,4368","8392,0252","10436,1111","10128,342","7974,2593","26,0345","22,6779","28,6074","21,4684","26,6131","22,6779","29,4385","21,4684","32,9099","40,9259","39,719","31,2716","0,8979","0,9111","0,8878","0,9158","0,8956","0,9111","0,8846","0,9158","0,8709","0,8395","0,8442","0,8774","0,6664","0,6783","0,6598","0,6811","0,6682","0,6783","0,6615","0,6811","0,6567","0,6454","0,6423","0,6661","0,7801","0,8062","0,7588","0,8166","0,7731","0,8062","0,7492","0,8166","0,7172","0,6424","0,6584","0,7267",o
"1,2","-0,55","5876,142","5769,6838","7290,0901","5106,5018","5890,4226","5769,6838","7893,9815","5106,5018","7113,1579","9830,1683","10596,6667","8232,3317","23,0437","22,6262","28,5886","20,0255","23,0997","22,6262","30,9568","20,0255","27,8947","38,5497","41,5556","32,2837","0,9096","0,9113","0,8879","0,9215","0,9094","0,9113","0,8786","0,9215","0,8906","0,8488","0,837","0,8734","0,748","0,7572","0,7386","0,7628","0,7532","0,7572","0,7416","0,7628","0,7477","0,7393","0,7267","0,7512","0,7478","0,7434","0,6842","0,7729","0,7414","0,7434","0,6465","0,7729","0,6816","0,5351","0,5143","0,6106",o
"0,72","-1,49","5887,037","5952,673","6759,0309","5475,5503","7065,9591","5952,673","8025,8129","5475,5503","9147,0353","10994,7932","11057,7273","8352,2678","23,0864","23,3438","26,506","21,4727","27,7096","23,3438","31,4738","21,4727","35,8707","43,1168","43,3636","32,754","0,9095","0,9085","0,8961","0,9158","0,8913","0,9085","0,8766","0,9158","0,8593","0,8309","0,8299","0,8716","0,6927","0,6947","0,6833","0,6989","0,6858","0,6947","0,6742","0,6989","0,6714","0,6586","0,6507","0,6795","0,7932","0,7892","0,7637","0,8061","0,7489","0,7892","0,7177","0,8061","0,6716","0,6029","0,6095","0,6987",o
"0,59","-1,65","6431,8207","5328,1355","6775,6547","4530,7274","6105,125","5328,1355","6917,5532","4530,7274","8091,179","9392,5","8899,3387","7034,8684","25,2228","20,8946","26,5712","17,7676","23,9417","20,8946","27,1277","17,7676","31,7301","36,8333","34,8994","27,5877","0,9011","0,9181","0,8958","0,9303","0,9061","0,9181","0,8936","0,9303","0,8756","0,8556","0,8631","0,8918","0,6762","0,6921","0,6743","0,6996","0,6831","0,6921","0,6784","0,6996","0,6689","0,667","0,666","0,687","0,782","0,8162","0,7695","0,8437","0,7906","0,8162","0,7608","0,8437","0,7195","0,6652","0,6877","0,7493",o
"0,77","-1,4","5431,6089","4202,2959","5790,3214","3791,5452","5103,7064","4202,2959","5772,9512","3791,5452","6209,7105","7467,3018","7510,3875","5980,4497","21,3004","16,4796","22,7071","14,8688","20,0145","16,4796","22,639","14,8688","24,3518","29,2835","29,4525","23,4527","0,9165","0,9354","0,911","0,9417","0,9215","0,9354","0,9112","0,9417","0,9045","0,8852","0,8845","0,908","0,7033","0,7205","0,7012","0,7245","0,7104","0,7205","0,707","0,7245","0,7042","0,7021","0,6973","0,7154","0,8052","0,8463","0,7916","0,8612","0,8144","0,8463","0,7882","0,8612","0,7714","0,7167","0,7194","0,7728",o
"0,2","-1,96","6628,2924","5000,0284","6056,1317","5738,9489","7856,364","5000,0284","6930,102","5738,9489","10450,4464","8915,9574","9214,1702","10248,227","25,9933","19,608","23,7495","22,5057","30,8093","19,608","27,1769","22,5057","40,9821","34,9645","36,134","40,1891","0,8981","0,9231","0,9069","0,9117","0,8792","0,9231","0,8934","0,9117","0,8393","0,8629","0,8583","0,8424","0,6442","0,6613","0,6497","0,6541","0,6338","0,6613","0,6425","0,6541","0,6117","0,6273","0,6228","0,6157","0,7934","0,8436","0,8113","0,8205","0,7545","0,8436","0,7834","0,8205","0,6727","0,7191","0,7111","0,6772",o
"0,23","-1,95","8758,4694","6256,0496","8811,551","6472,7093","9347,3438","6256,0496","9726,6562","6472,7093","13060,3404","11119,7266","13364,7128","12135,7422","34,3469","24,5335","34,5551","25,3832","36,6562","24,5335","38,1438","25,3832","51,217","43,6068","52,4106","47,5911","0,8653","0,9038","0,8645","0,9005","0,8563","0,9038","0,8504","0,9005","0,7992","0,829","0,7945","0,8134","0,6248","0,6487","0,6247","0,6466","0,6196","0,6487","0,617","0,6466","0,5884","0,6054","0,5872","0,597","0,7268","0,8046","0,7249","0,7978","0,7084","0,8046","0,6961","0,7978","0,5928","0,6522","0,5822","0,6205",o
